; Показники,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018;;;;;;;;;;;;;;;;;;;;;;
;Україна,230,806,1 041,1 351,1 806,1 906,2 239,2 633,3 026,3 265,…,…,…,…,…;;;;;;;;;;;;;;;;;;;;;;
;Україна*,х,х,х,х,х,х,2 250,2 648,3 041,3 282,3 480,4 195,5 183,7 104,8 865;;;;;;;;;;;;;;;;;;;;;;
;Автономна Республіка Крим,225,730,952,1 220,1 609,1 707,1 991,2 295,2 654,2 850,…,…,…,…,…;;;;;;;;;;;;;;;;;;;;;;
;Вінницька,159,597,793,1 028,1 404,1 511,1 782,2 074,2 432,2 651,2 810,3 396,4 189,6 121,7 801;;;;;;;;;;;;;;;;;;;;;;
;Волинська,150,591,773,1 013,1 380,1 427,1 692,1 994,2 339,2 580,2 721,3 291,4 047,5 849,7 324;;;;;;;;;;;;;;;;;;;;;;
;Дніпропетровська,273,913,1 139,1 455,1 876,1 963,2 369,2 790,3 138,3 336,3 641,4 366,5 075,6 939,8 862;;;;;;;;;;;;;;;;;;;;;;
;Донецька,292,962,1 202,1 535,2 015,2 116,2 549,3 063,3 496,3 755,3 858,4 980,5 989,7 764,9 686;;;;;;;;;;;;;;;;;;;;;;
;Житомирська,164,602,793,1 033,1 404,1 493,1 785,2 071,2 369,2 561,2 763,3 271,4 000,5 836,7 372;;;;;;;;;;;;;;;;;;;;;;
;Закарпатська,172,665,868,1 091,1 453,1 562,1 846,2 069,2 351,2 553,2 744,3 381,4 298,6 355,8 070;;;;;;;;;;;;;;;;;;;;;;
;Запорізька,289,860,1 091,1 394,1 812,1 843,2 187,2 607,2 927,3 142,3 432,4 200,5 080,6 863,8 726;;;;;;;;;;;;;;;;;;;;;;
;Івано-Франківська,188,718,923,1 180,1 543,1 627,1 927,2 213,2 539,2 679,2 875,3 402,4 202,6 074,7 551;;;;;;;;;;;;;;;;;;;;;;
;Київська,241,811,1 058,1 362,1 852,1 987,2 295,2 761,3 157,3 351,3 489,4 153,5 229,7 188,9 097;;;;;;;;;;;;;;;;;;;;;;
;Кіровоградська,170,624,819,1 054,1 428,1 537,1 815,2 114,2 428,2 608,2 789,3 282,3 974,5 792,7 191;;;;;;;;;;;;;;;;;;;;;;
;Луганська,232,805,1 022,1 323,1 769,1 873,2 271,2 742,3 090,3 337,3 377,3 427,4 637,5 862,7 365;;;;;;;;;;;;;;;;;;;;;;
;Львівська,196,713,923,1 183,1 570,1 667,1 941,2 244,2 578,2 789,2 961,3 646,4 559,6 391,8 001;;;;;;;;;;;;;;;;;;;;;;
;Миколаївська,227,744,955,1 202,1 621,1 806,2 122,2 448,2 822,3 094,3 344,3 984,4 887,6 709,8 160;;;;;;;;;;;;;;;;;;;;;;
;Одеська,236,768,966,1 226,1 633,1 787,2 046,2 387,2 700,2 947,3 129,3 897,4 809,6 542,8 011;;;;;;;;;;;;;;;;;;;;;;
;Полтавська,220,758,961,1 243,1 661,1 733,2 102,2 481,2 850,2 988,3 179,3 783,4 621,6 551,8 375;;;;;;;;;;;;;;;;;;;;;;
;Рівненська,173,685,888,1 133,1 523,1 614,1 960,2 211,2 575,2 844,3 033,3 573,4 364,6 013,7 469;;;;;;;;;;;;;;;;;;;;;;
;Сумська,194,663,857,1 098,1 472,1 593,1 866,2 177,2 503,2 702,2 877,3 449,4 131,5 946,7 324;;;;;;;;;;;;;;;;;;;;;;
;Тернопільська,135,553,727,943,1 313,1 412,1 659,1 871,2 185,2 359,2 527,2 994,3 695,5 554,6 969;;;;;;;;;;;;;;;;;;;;;;
;Харківська,230,759,974,1 251,1 679,1 804,2 060,2 407,2 753,2 975,3 143,3 697,4 448,6 244,7 657;;;;;;;;;;;;;;;;;;;;;;
;Херсонська,173,625,800,1 017,1 375,1 482,1 733,1 970,2 269,2 464,2 617,3 123,4 046,5 842,7 058;;;;;;;;;;;;;;;;;;;;;;
;Хмельницька,156,584,792,1 045,1 429,1 521,1 786,2 075,2 425,2 641,2 878,3 371,4 043,5 938,7 346;;;;;;;;;;;;;;;;;;;;;;
;Черкаська,175,642,846,1 085,1 459,1 532,1 835,2 155,2 508,2 682,2 829,3 360,4 148,6 042,7 478;;;;;;;;;;;;;;;;;;;;;;
;Чернівецька,157,621,819,1 051,1 402,1 523,1 772,1 985,2 329,2 484,2 578,3 050,3 828,5 621,6 991;;;;;;;;;;;;;;;;;;;;;;
;Чернігівська,177,602,790,1 016,1 370,1 465,1 711,1 974,2 308,2 504,2 690,3 295,4 002,5 636,6 995;;;;;;;;;;;;;;;;;;;;;;
;м. Київ,405,1 314,1 729,2 300,3 074,3 161,3 431,4 012,4 607,5 007,5 376,6 732,8 648,11 135,13 542;;;;;;;;;;;;;;;;;;;;;;
;м. Севастополь,251,803,1 005,1 302,1 726,1 882,2 167,2 476,2 891,3 114,…,…,…,…,…;;;;;;;;;;;;;;;;;;;;;;
;Всі дані наведено по юридичних особах та їхніх відокремлених підрозділах із кількістю найманих працівників 10 і більше осіб. ,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;
;*Дані за 2014 рік наведено без урахування тимчасово окупованої території Автономної Республіки Крим та м. Севастополя, за 2015-2017 роки - також без частини тимчасово окупованих територій у Донецькій та Луганській областях.,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
